385,1067399,1
386,844718,1
387,1164318,1
388,880200,1
389,829917,1
390,853928,1
391,850835,1
392,859218,1
393,1005543,1
394,1065241,1
395,895096,1
396,1146891,1
397,803620,1
398,887339,1
399,828794,1
400,849580,1
401,1135194,-1
402,971097,-1
403,1048661,-1
404,916556,-1
405,1189849,-1
406,1135168,-1
407,862646,-1
408,957290,-1
409,915418,-1
410,966191,-1
411,1123787,-1
412,1196381,-1
413,1138464,-1
414,801320,-1
415,833842,-1
416,802279,-1
417,1187027,-1
418,967902,-1
419,993614,-1
420,1034168,-1
421,836944,-1
422,939343,-1
423,962159,-1
424,985677,-1
425,1180307,-1
426,948544,-1
427,865797,-1
428,983416,-1
429,1169312,-1
430,871527,-1
431,1105038,-1
432,865869,-1
433,986045,-1
434,1047070,-1
435,991388,-1
436,955739,-1
437,1124153,-1
438,1130930,-1
439,1008218,-1
440,1158960,-1
441,1044882,-1
442,985424,-1
443,930463,-1
444,1040381,-1
445,837601,-1
446,1076023,-1
447,1084755,-1
448,969003,-1
449,975190,-1
450,860697,-1
451,1124796,-1
452,852895,-1
453,1065329,-1
454,1155757,-1
455,816624,-1
456,1050726,-1
457,1053012,-1
458,1027886,-1
459,826396,-1
460,1041756,-1
461,1007574,-1
462,1107434,-1
463,988927,-1
464,1150890,-1
465,955526,-1
466,1080278,-1
467,935845,-1
468,984296,-1
469,1128095,-1
470,1051125,-1
471,1135216,-1
472,1000304,-1
473,953391,-1
474,1118166,-1
475,917752,-1
476,893384,-1
477,1194982,-1
478,1012904,-1
479,1092876,-1
480,1156317,-1
481,948203,-1
482,945265,-1
483,870179,-1
484,930625,-1
485,942195,-1
486,928418,-1
487,851809,-1
488,1106880,-1
489,1095361,-1
490,1194276,-1
491,937335,-1
492,1065167,-1
493,1061320,-1
494,1014379,-1
495,1019243,-1
496,978795,-1
497,921045,-1
498,1039009,-1
499,946051,-1
500,835335,-1
501,848302,-1
502,854126,-1
503,1163828,-1
504,1196193,-1
505,970261,-1
506,1090337,-1
507,804657,-1
508,923589,-1
509,966773,-1
510,880805,-1
511,831137,-1
512,1048956,-1
513,822480,-1
514,1028850,-1
515,1152271,-1
516,1138137,-1
517,1198434,-1
518,927462,-1
519,832507,-1
520,987838,-1
521,899678,-1
522,1031886,-1
523,1017675,-1
524,969288,-1
525,1181627,-1
526,1024410,-1
527,916720,-1
528,1115532,-1
529,920175,-1
530,986148,-1
531,1135051,-1
532,926011,-1
533,1008977,-1
534,1051714,-1
535,854564,-1
536,1156810,-1
537,968500,-1
538,894000,-1
539,1184433,-1
540,1109830,-1
541,1112621,-1
542,1072067,-1
543,1132759,-1
544,809308,-1
545,936072,-1
546,1120784,-1
547,888336,-1
548,896656,-1
549,1164068,-1
550,1098316,-1
551,991333,-1
552,1198129,-1
553,966454,-1
554,848679,-1
555,822215,-1
556,976416,-1
557,995550,-1
558,1126668,-1
559,958991,-1
560,904706,-1
561,865065,-1
562,1193553,-1
563,1151383,-1
564,1066271,-1
565,1195200,-1
566,920118,-1
567,1137361,-1
568,824416,-1
569,995783,-1
570,1030744,-1
571,854959,-1
572,811430,-1
573,904183,-1
574,1051170,-1
575,1091780,-1
576,811960,-1
577,1159302,-1
578,1066225,-1
579,1132173,-1
580,1141136,-1
581,883782,-1
582,966290,-1
583,816115,-1
584,898888,-1
585,1055916,-1
586,1157150,-1
587,1007455,-1
588,810768,-1
589,1123444,-1
590,971654,-1
591,978785,-1
592,910456,-1
593,1140988,-1
594,809765,-1
595,1014190,-1
596,808197,-1
597,981160,-1
598,1193090,-1
599,1142144,-1
600,1107329,-1
601,965500,-1
602,1029240,-1
603,952975,-1
604,876199,-1
605,854712,-1
606,1196873,-1
607,842729,-1
608,921793,-1
609,892049,-1
610,1027378,-1
611,1111405,-1
612,1066710,-1
613,891268,-1
614,1043991,-1
615,825461,-1
616,837462,-1
617,939626,-1
618,1196979,-1
619,1164981,-1
620,873659,-1
621,1036741,-1
622,967022,-1
623,983755,-1
624,1176723,-1
625,834084,-1
626,928111,-1
627,806160,-1
628,1016029,-1
629,846739,-1
630,827706,-1
631,1172924,-1
632,1036211,-1
633,973280,-1
634,915309,-1
635,818012,-1
636,974493,-1
637,1001340,-1
638,957652,-1
639,942608,-1
640,974405,-1
641,1191224,-1
642,1089229,-1
643,982797,-1
644,1010896,-1
645,905289,-1
646,920901,-1
647,992904,-1
648,1074687,-1
649,1149115,-1
650,808193,-1
651,1076285,-1
652,805231,-1
653,1163135,-1
654,850414,-1
655,1023493,-1
656,966537,-1
657,1076511,-1
658,982581,-1
659,1062268,-1
660,1189486,-1
661,921391,-1
662,1143604,-1
663,869669,-1
664,855766,-1
665,1103604,-1
666,973970,-1
667,867816,-1
668,897586,-1
669,1006410,-1
670,1005636,-1
671,960612,-1
672,1141814,-1
673,828198,-1
674,1145029,-1
675,1100408,-1
676,1129631,-1
677,1065989,-1
678,939682,-1
679,830631,-1
680,1030556,-1
681,815763,-1
682,838513,-1
683,843676,-1
684,906412,-1
685,994083,-1
686,860074,-1
687,1001925,-1
688,1100960,-1
689,958583,-1
690,1081410,-1
691,1094859,-1
692,998301,-1
693,1101175,-1
694,946527,-1
695,1172626,-1
696,999793,-1
697,1159759,-1
698,982067,-1
699,909031,-1
700,1079700,-1
701,1041246,-1
702,906927,-1
703,981428,-1
704,947093,-1
705,1113014,-1
706,1062755,-1
707,880684,-1
708,991712,-1
709,1056281,-1
710,899924,-1
711,1141726,-1
712,955043,-1
713,1125198,-1
714,864275,-1
715,1044410,-1
716,1127302,-1
717,1022064,-1
718,1114228,-1
719,857701,-1
720,1117697,-1
721,1125077,-1
722,1083435,-1
723,1045511,-1
724,849814,-1
725,1188507,-1
726,989952,-1
727,945145,-1
728,924128,-1
729,972158,-1
730,969840,-1
731,907469,-1
732,1126541,-1
733,1017624,-1
734,1132554,-1
735,1127392,-1
736,1024738,-1
737,938414,-1
738,1020327,-1
739,875907,-1
740,939426,-1
741,1101822,-1
742,928630,-1
743,1018789,-1
744,824810,-1
745,936119,-1
746,1199773,-1
747,1107728,-1
748,849616,-1
749,993400,-1
750,1172153,-1
751,825811,-1
752,925581,-1
753,1104899,-1
754,812213,-1
755,850738,-1
756,982929,-1
757,806669,-1
758,831613,-1
759,908331,-1
760,1049802,-1
761,899813,-1
762,803073,-1
763,864099,-1
764,803290,-1
765,904480,-1
766,852679,-1
767,845148,-1
768,900848,-1
769,1094532,-1
770,1145462,-1
771,1165297,-1
772,1019675,-1
773,807622,-1
774,1015036,-1
775,927978,-1
776,831324,-1
777,1165965,-1
778,1149033,-1
779,1134469,-1
780,1152387,-1
781,1078573,-1
782,856279,-1
783,1165249,-1
784,1082826,-1
785,1070615,-1
786,996024,-1
787,1118978,-1
788,897331,-1
789,1091258,-1
790,934818,-1
791,1188775,-1
792,1125068,-1
793,859570,-1
794,1085310,-1
795,1008074,-1
796,988003,-1
797,881386,-1
798,1035433,-1
799,1021627,-1
800,864692,-1
801,1029045,-1
802,1052235,-1
803,813219,-1
804,830361,-1
805,800316,-1
806,808225,-1
807,898002,-1
808,1040047,-1
809,886080,-1
810,823474,-1
811,1160369,-1
812,989956,-1
813,906971,-1
814,1061640,-1
815,870598,-1
816,1144004,-1
817,967965,-1
818,1163558,-1
819,863690,-1
820,1063282,-1
821,1036952,-1
822,907643,-1
823,867605,-1
824,920486,-1
825,830216,-1
826,805694,-1
827,1152034,-1
828,987865,-1
829,978300,-1
830,1129542,-1
831,833112,-1
832,990713,-1
833,962662,-1
834,1066804,-1
835,1143300,-1
836,916562,-1
837,869121,-1
838,960478,-1
839,1119431,-1
840,1013117,-1
841,816259,-1
842,1184224,-1
843,917463,-1
844,1101459,-1
845,883435,-1
846,916447,-1
847,1185323,-1
848,865260,-1
849,1120948,-1
850,845732,-1
851,837282,-1
852,927466,-1
853,1078726,-1
854,1051081,-1
855,1175458,-1
856,1186697,-1
857,942328,-1
858,1032032,-1
859,997182,-1
860,901195,-1
861,954866,-1
862,1177206,-1
863,1036903,-1
864,1153482,-1
865,1154610,-1
866,983941,-1
867,846853,-1
868,1117003,-1
869,943904,-1
870,909434,-1
871,1172176,-1
872,1159383,-1
873,842944,-1
874,1119165,-1
875,1039202,-1
876,885813,-1
877,906034,-1
878,925152,-1
879,1050896,-1
880,825772,-1
881,1118631,-1
882,991575,-1
883,973047,-1
884,886384,-1
885,914052,-1
886,1029215,-1
887,967657,-1
888,830622,-1
889,919518,-1
890,1059797,-1
891,917937,-1
892,1151443,-1
893,1075900,-1
894,1161540,-1
895,1083027,-1
896,890551,-1
897,1022947,-1
898,866447,-1
899,917912,-1
900,954267,-1
901,1065844,-1
902,1133327,-1
903,907145,-1
904,979807,-1
905,928623,-1
906,1153884,-1
907,929785,-1
908,847442,-1
909,1127460,-1
910,982798,-1
911,1156270,-1
912,1054972,-1
913,920511,-1
914,866078,-1
915,1146345,-1
916,1058109,-1
917,970536,-1
918,1051773,-1
919,957280,-1
920,930345,-1
921,1007761,-1
922,806739,-1
923,855960,-1
924,1158914,-1
925,902659,-1
926,819903,-1
927,1108308,-1
928,971485,-1
929,1171392,-1
930,886331,-1
931,1186653,-1
932,828455,-1
933,1043353,-1
934,1181084,-1
935,853079,-1
936,817107,-1
937,1174161,-1
938,1045739,-1
939,1188852,-1
940,915443,-1
941,1111844,-1
942,923219,-1
943,1069096,-1
944,1131443,-1
945,938596,-1
946,878405,-1
947,947491,-1
948,828109,-1
949,993085,-1
950,1148580,-1
951,1013158,-1
952,899217,-1
953,936962,-1
954,996692,-1
955,1119910,-1
956,947198,-1
957,947449,-1
958,848184,-1
959,810782,-1
960,1070906,-1
961,993004,-1
962,1058379,-1
963,1072630,-1
964,1091117,-1
965,1089879,-1
966,895307,-1
967,951951,-1
968,1134244,-1
969,1073903,-1
970,822817,-1
971,953577,-1
972,1172322,-1
973,1197924,-1
974,990542,-1
975,1151182,-1
976,1130649,-1
977,879574,-1
978,1176601,-1
979,955422,-1
980,1091603,-1
981,882817,-1
982,1170459,-1
983,998569,-1
984,1003956,-1
985,951010,-1
986,1099135,-1
987,1060638,-1
988,807471,-1
989,899533,-1
990,1169283,-1
991,1030331,-1
992,1146672,-1
993,861626,-1
994,873428,-1
995,911635,-1
996,1109522,-1
997,1066485,-1
998,812611,-1
999,1131228,-1
1000,965019,-1
