129,611,F
129,761,F
129,829,S
129,916,F
129,980,F
130,264,S
130,421,S
130,486,S
130,543,S
130,606,F
130,704,S
130,795,S
130,859,F
130,884,F
131,114,F
131,235,F
131,544,F
131,610,F
131,612,F
131,858,S
131,920,S
131,921,S
132,115,S
132,116,S
132,360,S
132,545,F
132,547,F
132,827,F
132,984,F
133,205,S
133,239,S
133,265,F
133,266,S
133,267,S
133,452,F
133,487,S
133,543,F
133,639,S
133,701,F
133,729,F
133,79,F
133,792,S
134,141,S
134,20,F
134,207,F
134,577,F
134,674,F
134,732,F
134,732,S
134,794,S
134,947,S
135,363,S
135,389,F
135,576,S
135,699,S
135,729,S
135,767,S
135,80,S
135,854,F
135,984,S
136,203,S
136,394,F
136,639,F
136,791,S
136,827,S
137,115,F
137,145,F
137,172,F
137,177,S
137,300,F
137,302,F
137,327,F
137,395,F
137,452,S
137,488,S
137,54,S
137,544,S
137,580,F
137,764,S
137,918,S
137,919,S
137,921,F
138,173,S
138,235,S
138,270,S
138,271,S
138,457,F
138,482,F
138,51,S
138,512,S
138,513,F
138,78,S
138,84,S
138,949,F
139,146,S
139,47,S
139,481,F
139,51,F
139,734,S
139,82,F
139,823,S
139,826,F
140,18,S
140,269,S
140,331,F
140,425,F
140,451,S
140,703,F
140,731,F
140,735,S
140,948,F
141,178,S
141,234,F
141,485,F
141,50,S
141,668,F
141,760,F
141,859,S
141,915,S
141,919,F
141,978,S
142,206,S
142,238,F
142,361,S
142,395,S
142,486,F
142,673,S
142,823,F
143,140,F
143,141,F
143,175,S
143,301,F
143,301,S
143,764,F
143,796,S
143,891,S
143,979,F
144,171,F
144,268,F
144,268,S
144,330,F
144,333,F
144,49,F
144,54,F
144,637,F
144,795,F
144,854,S
145,113,F
145,147,S
145,23,F
145,236,F
145,357,S
145,358,S
145,392,F
145,512,F
145,53,F
145,579,F
145,607,S
145,702,S
145,735,F
145,762,S
145,825,F
145,826,S
145,947,F
146,171,S
146,237,F
146,267,F
146,360,F
146,422,S
146,574,S
146,579,S
146,703,S
146,828,S
146,952,F
147,328,S
147,609,S
147,853,F
147,860,F
147,888,F
147,983,F
148,112,F
148,20,S
148,204,S
148,205,F
148,234,S
148,269,F
148,270,F
148,394,S
148,455,F
148,519,F
148,546,S
148,609,F
148,763,F
148,798,S
149,111,S
149,421,F
149,483,S
149,705,S
149,765,S
149,80,F
149,860,S
150,109,F
150,177,F
150,300,S
150,359,S
150,390,S
150,450,S
150,514,S
150,81,S
150,922,F
150,952,S
150,982,F
151,147,F
151,206,F
151,22,F
151,327,S
151,357,F
151,362,S
151,363,F
151,53,S
151,581,F
151,671,S
151,702,F
151,829,F
151,858,F
151,917,F
152,143,S
152,203,F
152,302,S
152,424,F
152,667,S
152,767,F
152,82,S
153,240,S
153,297,S
153,518,F
153,578,S
153,636,S
153,638,F
153,977,F
154,144,F
154,172,S
154,178,F
154,202,S
154,22,S
154,454,S
154,456,S
154,48,S
154,49,S
154,52,S
154,608,S
154,766,F
154,857,S
154,916,S
154,953,S
155,27,S
155,303,S
155,336,F
155,337,F
155,397,S
155,398,S
155,522,F
155,552,S
155,646,F
155,708,S
155,833,S
155,925,F
155,985,S
156,211,F
156,25,F
156,365,F
156,366,F
156,491,F
156,56,S
156,582,S
156,647,F
156,737,S
156,89,S
157,212,S
157,26,S
157,272,S
157,275,F
157,306,S
157,770,F
157,89,F
157,895,F
157,957,F
157,987,F
158,213,S
158,365,S
158,366,S
158,429,S
158,644,S
158,646,S
158,86,F
158,864,F
158,955,S
159,119,S
159,151,F
159,334,S
159,584,S
159,613,F
159,801,S
159,956,F
160,179,S
160,396,S
160,430,S
160,522,S
160,583,S
160,584,F
160,615,S
160,737,F
160,771,S
160,800,S
160,831,F
161,118,S
161,210,S
161,583,F
161,677,S
161,707,F
161,770,S
162,120,S
162,24,F
162,244,F
162,26,F
162,490,S
162,55,S
162,585,F
162,585,S
162,769,S
162,802,S
162,893,F
163,148,F
163,148,S
163,149,S
163,182,F
163,304,S
163,305,F
163,337,S
163,398,F
163,458,F
163,459,S
163,677,F
163,738,F
163,768,F
163,862,S
163,892,F
163,923,S
163,926,S
164,118,F
164,367,S
164,492,S
164,614,S
164,861,F
164,924,S
165,150,S
165,180,F
165,305,S
165,429,F
165,430,F
165,489,S
165,554,F
165,616,S
165,708,F
165,709,S
165,740,F
165,771,F
165,830,F
166,181,F
166,492,F
166,800,F
166,830,S
166,923,F
166,988,F
167,212,F
167,27,F
167,274,F
167,336,S
167,396,F
167,520,F
167,521,S
167,56,F
167,833,F
167,87,F
167,892,S
167,957,S
168,211,S
168,242,S
168,243,S
168,460,F
168,582,F
168,644,F
168,739,S
168,768,S
168,831,S
169,117,S
169,149,F
169,242,F
169,244,S
169,676,S
169,87,S
169,88,S
169,894,F
169,988,S
170,151,S
170,368,S
170,399,S
170,428,F
170,458,S
170,461,S
170,521,F
170,55,F
170,86,S
171,243,F
171,275,S
171,304,F
171,335,F
171,707,S
171,769,F
171,801,F
171,802,F
172,117,F
172,179,F
172,181,S
172,25,S
172,614,F
172,616,F
172,645,F
172,863,S
172,895,S
172,926,F
172,955,F
173,335,S
173,428,S
173,459,F
173,460,S
173,675,S
173,676,F
173,861,S
173,863,F
173,894,S
173,954,F
174,490,F
174,520,S
174,645,S
174,985,F
174,986,F
175,120,F
175,272,F
175,273,F
175,273,S
175,334,F
175,551,F
175,551,S
175,58,F
175,613,S
175,615,F
175,647,S
175,675,F
175,678,F
175,88,F
175,956,S
176,119,F
176,180,S
176,24,S
176,241,F
176,461,F
176,489,F
176,491,S
176,523,F
176,709,F
176,799,F
176,893,S
176,925,S
177,213,F
177,241,S
177,399,F
177,523,S
177,552,F
177,553,F
177,58,S
177,706,S
177,740,S
177,799,S
177,924,F
177,987,S
178,150,F
178,210,F
178,367,F
178,832,F
178,864,S
178,986,S
179,182,S
179,306,F
179,397,F
179,427,F
179,427,S
179,554,S
179,57,F
179,678,S
179,706,F
179,738,S
179,739,F
179,832,S
179,862,F
180,274,S
180,303,F
180,368,F
180,553,S
180,57,S
180,954,S
181,29,F
181,307,S
181,308,S
181,401,F
181,59,S
181,679,F
181,680,F
181,710,F
181,711,F
181,865,S
181,989,F
182,152,F
182,184,F
182,555,S
182,556,F
182,742,S
182,804,S
182,928,S
182,989,S
183,183,S
183,214,S
183,308,F
183,462,S
183,649,S
183,927,S
184,153,S
184,184,S
184,28,F
184,401,S
184,494,F
184,59,F
184,773,S
185,215,F
185,276,F
185,369,S
185,370,F
185,463,S
185,524,S
185,617,F
185,710,S
185,772,S
185,803,F
185,896,F
186,122,S
186,339,F
186,369,F
186,431,S
186,494,S
186,556,S
186,587,S
186,648,S
186,834,S
186,865,F
186,866,F
186,990,F
186,990,S
187,152,S
187,153,F
187,276,S
187,28,S
187,431,F
187,555,F
187,60,F
187,680,S
187,772,F
187,91,F
187,927,F
188,277,F
188,29,S
188,463,F
188,803,S
188,835,F
188,90,F
189,214,F
189,215,S
189,246,S
189,277,S
189,338,F
189,493,F
189,525,S
189,587,F
189,617,S
189,618,S
189,649,F
189,866,S
189,897,S
190,339,S
190,741,S
190,896,S
190,897,F
190,958,S
190,959,F
190,959,S
191,122,F
191,183,F
191,245,F
191,245,S
191,246,F
191,338,S
191,370,S
191,432,S
191,462,F
191,524,F
191,525,F
191,586,S
191,60,S
191,648,F
191,90,S
191,928,F
191,958,F
192,121,S
192,307,F
192,400,F
192,432,F
192,679,S
192,741,F
192,804,F
192,835,S
192,91,S
193,121,F
193,400,S
193,493,S
193,586,F
193,618,F
193,711,S
193,742,F
193,773,F
193,834,F
194,123,S
194,278,F
194,340,S
194,371,F
194,371,S
194,402,S
194,433,S
194,61,F
194,805,F
194,960,S
195,30,F
195,619,F
195,991,F
196,216,S
196,433,F
196,526,F
196,588,S
196,681,F
196,712,S
196,743,F
196,743,S
196,774,S
196,92,F
197,123,F
197,185,F
197,309,F
197,526,S
197,712,F
197,836,F
197,836,S
197,92,S
197,929,F
197,991,S
198,154,F
198,185,S
198,309,S
198,402,F
198,557,F
198,650,F
198,681,S
198,960,F
199,247,F
199,278,S
199,30,S
199,340,F
199,464,F
199,495,F
199,61,S
199,805,S
199,867,S
199,898,F
199,898,S
199,929,S
200,154,S
200,216,F
200,247,S
200,464,S
200,495,S
200,557,S
200,588,F
200,619,S
200,650,S
200,774,F
200,867,F
